query,intent
덕에 대해 궁금합니다,1
덕에 대해 알고 싶습니다,1
덕에 대해 궁금해,1
덕에 대해 알려줘,1
덕에 대해 알려줄래,1
덕에 대해 설명해줘,1
덕에 대해 설명 부탁드립니다,1
덕에 대해 설명,1
Cartesian,1
Cartesian 궁금합니다,1
Cartesian 알고 싶습니다,1
Cartesian 궁금해,1
Cartesian 알려줘,1
Cartesian 알려줄래,1
Cartesian 설명해줘,1
Cartesian 설명 부탁드립니다,1
Cartesian 설명,1
Cartesian에 대해 궁금합니다,1
Cartesian에 대해 알고 싶습니다,1
Cartesian에 대해 궁금해,1
Cartesian에 대해 알려줘,1
Cartesian에 대해 알려줄래,1
Cartesian에 대해 설명해줘,1
Cartesian에 대해 설명 부탁드립니다,1
Cartesian에 대해 설명,1
Product,1
Product 궁금합니다,1
Product 알고 싶습니다,1
Product 궁금해,1
Product 알려줘,1
Product 알려줄래,1
Product 설명해줘,1
Product 설명 부탁드립니다,1
Product 설명,1
Product에 대해 궁금합니다,1
Product에 대해 알고 싶습니다,1
Product에 대해 궁금해,1
Product에 대해 알려줘,1
Product에 대해 알려줄래,1
Product에 대해 설명해줘,1
Product에 대해 설명 부탁드립니다,1
Product에 대해 설명,1
D1,1
D1 궁금합니다,1
D1 알고 싶습니다,1
D1 궁금해,1
D1 알려줘,1
D1 알려줄래,1
D1 설명해줘,1
D1 설명 부탁드립니다,1
D1 설명,1
D1에 대해 궁금합니다,1
D1에 대해 알고 싶습니다,1
D1에 대해 궁금해,1
D1에 대해 알려줘,1
D1에 대해 알려줄래,1
D1에 대해 설명해줘,1
D1에 대해 설명 부탁드립니다,1
D1에 대해 설명,1
D2,1
D2 궁금합니다,1
D2 알고 싶습니다,1
D2 궁금해,1
D2 알려줘,1
D2 알려줄래,1
D2 설명해줘,1
D2 설명 부탁드립니다,1
D2 설명,1
D2에 대해 궁금합니다,1
D2에 대해 알고 싶습니다,1
D2에 대해 궁금해,1
D2에 대해 알려줘,1
D2에 대해 알려줄래,1
D2에 대해 설명해줘,1
D2에 대해 설명 부탁드립니다,1
D2에 대해 설명,1
Dn,1
Dn 궁금합니다,1
Dn 알고 싶습니다,1
Dn 궁금해,1
Dn 알려줘,1
Dn 알려줄래,1
Dn 설명해줘,1
Dn 설명 부탁드립니다,1
Dn 설명,1
Dn에 대해 궁금합니다,1
Dn에 대해 알고 싶습니다,1
Dn에 대해 궁금해,1
Dn에 대해 알려줘,1
Dn에 대해 알려줄래,1
Dn에 대해 설명해줘,1
Dn에 대해 설명 부탁드립니다,1
Dn에 대해 설명,1
i,1
i 궁금합니다,1
i 알고 싶습니다,1
i 궁금해,1
i 알려줘,1
i 알려줄래,1
i 설명해줘,1
i 설명 부탁드립니다,1
i 설명,1
i에 대해 궁금합니다,1
i에 대해 알고 싶습니다,1
i에 대해 궁금해,1
i에 대해 알려줘,1
i에 대해 알려줄래,1
i에 대해 설명해줘,1
i에 대해 설명 부탁드립니다,1
i에 대해 설명,1
Set,1
Set 궁금합니다,1
Set 알고 싶습니다,1
Set 궁금해,1
Set 알려줘,1
Set 알려줄래,1
Set 설명해줘,1
Set 설명 부탁드립니다,1
Set 설명,1
Set에 대해 궁금합니다,1
Set에 대해 알고 싶습니다,1
Set에 대해 궁금해,1
Set에 대해 알려줘,1
Set에 대해 알려줄래,1
Set에 대해 설명해줘,1
Set에 대해 설명 부탁드립니다,1
Set에 대해 설명,1
key,1
key 궁금합니다,1
key 알고 싶습니다,1
key 궁금해,1
key 알려줘,1
key 알려줄래,1
key 설명해줘,1
key 설명 부탁드립니다,1
key 설명,1
key에 대해 궁금합니다,1
key에 대해 알고 싶습니다,1
key에 대해 궁금해,1
key에 대해 알려줘,1
key에 대해 알려줄래,1
key에 대해 설명해줘,1
key에 대해 설명 부탁드립니다,1
key에 대해 설명,1
order,1
order 궁금합니다,1
order 알고 싶습니다,1
order 궁금해,1
order 알려줘,1
order 알려줄래,1
order 설명해줘,1
order 설명 부탁드립니다,1
order 설명,1
order에 대해 궁금합니다,1
order에 대해 알고 싶습니다,1
order에 대해 궁금해,1
order에 대해 알려줘,1
order에 대해 알려줄래,1
order에 대해 설명해줘,1
order에 대해 설명 부탁드립니다,1
order에 대해 설명,1
들로,1
들로 궁금합니다,1
들로 알고 싶습니다,1
들로 궁금해,1
들로 알려줘,1
들로 알려줄래,1
들로 설명해줘,1
들로 설명 부탁드립니다,1
들로 설명,1
들로에 대해 궁금합니다,1
들로에 대해 알고 싶습니다,1
들로에 대해 궁금해,1
들로에 대해 알려줘,1
들로에 대해 알려줄래,1
들로에 대해 설명해줘,1
들로에 대해 설명 부탁드립니다,1
들로에 대해 설명,1
원자성,1
원자성 궁금합니다,1
원자성 알고 싶습니다,1
원자성 궁금해,1
원자성 알려줘,1
원자성 알려줄래,1
원자성 설명해줘,1
원자성 설명 부탁드립니다,1
원자성 설명,1
원자성에 대해 궁금합니다,1
원자성에 대해 알고 싶습니다,1
원자성에 대해 궁금해,1
원자성에 대해 알려줘,1
원자성에 대해 알려줄래,1
원자성에 대해 설명해줘,1
원자성에 대해 설명 부탁드립니다,1
원자성에 대해 설명,1
성명,1
성명 궁금합니다,1
성명 알고 싶습니다,1
성명 궁금해,1
성명 알려줘,1
성명 알려줄래,1
성명 설명해줘,1
성명 설명 부탁드립니다,1
성명 설명,1
성명에 대해 궁금합니다,1
성명에 대해 알고 싶습니다,1
성명에 대해 궁금해,1
성명에 대해 알려줘,1
성명에 대해 알려줄래,1
성명에 대해 설명해줘,1
성명에 대해 설명 부탁드립니다,1
성명에 대해 설명,1
Last,1
Last 궁금합니다,1
Last 알고 싶습니다,1
Last 궁금해,1
Last 알려줘,1
Last 알려줄래,1
Last 설명해줘,1
Last 설명 부탁드립니다,1
Last 설명,1
Last에 대해 궁금합니다,1
Last에 대해 알고 싶습니다,1
Last에 대해 궁금해,1
Last에 대해 알려줘,1
Last에 대해 알려줄래,1
Last에 대해 설명해줘,1
Last에 대해 설명 부탁드립니다,1
Last에 대해 설명,1
First,1
First 궁금합니다,1
First 알고 싶습니다,1
First 궁금해,1
First 알려줘,1
First 알려줄래,1
First 설명해줘,1
First 설명 부탁드립니다,1
First 설명,1
First에 대해 궁금합니다,1
First에 대해 알고 싶습니다,1
First에 대해 궁금해,1
First에 대해 알려줘,1
First에 대해 알려줄래,1
First에 대해 설명해줘,1
First에 대해 설명 부탁드립니다,1
First에 대해 설명,1
성과,1
성과 궁금합니다,1
성과 알고 싶습니다,1
성과 궁금해,1
성과 알려줘,1
성과 알려줄래,1
성과 설명해줘,1
성과 설명 부탁드립니다,1
성과 설명,1
성과에 대해 궁금합니다,1
성과에 대해 알고 싶습니다,1
성과에 대해 궁금해,1
성과에 대해 알려줘,1
성과에 대해 알려줄래,1
성과에 대해 설명해줘,1
성과에 대해 설명 부탁드립니다,1
성과에 대해 설명,1
비서실,1
비서실 궁금합니다,1
비서실 알고 싶습니다,1
비서실 궁금해,1
비서실 알려줘,1
비서실 알려줄래,1
비서실 설명해줘,1
비서실 설명 부탁드립니다,1
비서실 설명,1
비서실에 대해 궁금합니다,1
비서실에 대해 알고 싶습니다,1
비서실에 대해 궁금해,1
비서실에 대해 알려줘,1
비서실에 대해 알려줄래,1
비서실에 대해 설명해줘,1
비서실에 대해 설명 부탁드립니다,1
비서실에 대해 설명,1
인사부,1
인사부 궁금합니다,1
인사부 알고 싶습니다,1
인사부 궁금해,1
인사부 알려줘,1
인사부 알려줄래,1
인사부 설명해줘,1
인사부 설명 부탁드립니다,1
인사부 설명,1
인사부에 대해 궁금합니다,1
인사부에 대해 알고 싶습니다,1
인사부에 대해 궁금해,1
인사부에 대해 알려줘,1
인사부에 대해 알려줄래,1
인사부에 대해 설명해줘,1
인사부에 대해 설명 부탁드립니다,1
인사부에 대해 설명,1
402,1
402 궁금합니다,1
402 알고 싶습니다,1
402 궁금해,1
402 알려줘,1
402 알려줄래,1
402 설명해줘,1
402 설명 부탁드립니다,1
402 설명,1
402에 대해 궁금합니다,1
402에 대해 알고 싶습니다,1
402에 대해 궁금해,1
402에 대해 알려줘,1
402에 대해 알려줄래,1
402에 대해 설명해줘,1
402에 대해 설명 부탁드립니다,1
402에 대해 설명,1
501,1
501 궁금합니다,1
501 알고 싶습니다,1
501 궁금해,1
501 알려줘,1
501 알려줄래,1
501 설명해줘,1
501 설명 부탁드립니다,1
501 설명,1
501에 대해 궁금합니다,1
501에 대해 알고 싶습니다,1
501에 대해 궁금해,1
501에 대해 알려줘,1
501에 대해 알려줄래,1
501에 대해 설명해줘,1
501에 대해 설명 부탁드립니다,1
501에 대해 설명,1
311,1
311 궁금합니다,1
311 알고 싶습니다,1
311 궁금해,1
311 알려줘,1
311 알려줄래,1
311 설명해줘,1
311 설명 부탁드립니다,1
311 설명,1
311에 대해 궁금합니다,1
311에 대해 알고 싶습니다,1
311에 대해 궁금해,1
311에 대해 알려줘,1
311에 대해 알려줄래,1
311에 대해 설명해줘,1
311에 대해 설명 부탁드립니다,1
311에 대해 설명,1
201,1
201 궁금합니다,1
201 알고 싶습니다,1
201 궁금해,1
201 알려줘,1
201 알려줄래,1
201 설명해줘,1
201 설명 부탁드립니다,1
201 설명,1
201에 대해 궁금합니다,1
201에 대해 알고 싶습니다,1
201에 대해 궁금해,1
201에 대해 알려줘,1
201에 대해 알려줄래,1
201에 대해 설명해줘,1
201에 대해 설명 부탁드립니다,1
201에 대해 설명,1
102,1
102 궁금합니다,1
102 알고 싶습니다,1
102 궁금해,1
102 알려줘,1
102 알려줄래,1
102 설명해줘,1
102 설명 부탁드립니다,1
102 설명,1
102에 대해 궁금합니다,1
102에 대해 알고 싶습니다,1
102에 대해 궁금해,1
102에 대해 알려줘,1
102에 대해 알려줄래,1
102에 대해 설명해줘,1
102에 대해 설명 부탁드립니다,1
102에 대해 설명,1
과장,1
과장 궁금합니다,1
과장 알고 싶습니다,1
과장 궁금해,1
과장 알려줘,1
과장 알려줄래,1
과장 설명해줘,1
과장 설명 부탁드립니다,1
과장 설명,1
과장에 대해 궁금합니다,1
과장에 대해 알고 싶습니다,1
과장에 대해 궁금해,1
과장에 대해 알려줘,1
과장에 대해 알려줄래,1
과장에 대해 설명해줘,1
과장에 대해 설명 부탁드립니다,1
과장에 대해 설명,1
대리,1
대리 궁금합니다,1
대리 알고 싶습니다,1
대리 궁금해,1
대리 알려줘,1
대리 알려줄래,1
대리 설명해줘,1
대리 설명 부탁드립니다,1
대리 설명,1
대리에 대해 궁금합니다,1
대리에 대해 알고 싶습니다,1
대리에 대해 궁금해,1
대리에 대해 알려줘,1
대리에 대해 알려줄래,1
대리에 대해 설명해줘,1
대리에 대해 설명 부탁드립니다,1
대리에 대해 설명,1
Candidate,1
Candidate 궁금합니다,1
Candidate 알고 싶습니다,1
Candidate 궁금해,1
Candidate 알려줘,1
Candidate 알려줄래,1
Candidate 설명해줘,1
Candidate 설명 부탁드립니다,1
Candidate 설명,1
Candidate에 대해 궁금합니다,1
Candidate에 대해 알고 싶습니다,1
Candidate에 대해 궁금해,1
Candidate에 대해 알려줘,1
Candidate에 대해 알려줄래,1
Candidate에 대해 설명해줘,1
Candidate에 대해 설명 부탁드립니다,1
Candidate에 대해 설명,1
Uniqueness,1
Uniqueness 궁금합니다,1
Uniqueness 알고 싶습니다,1
Uniqueness 궁금해,1
Uniqueness 알려줘,1
Uniqueness 알려줄래,1
Uniqueness 설명해줘,1
Uniqueness 설명 부탁드립니다,1
Uniqueness 설명,1
Uniqueness에 대해 궁금합니다,1
Uniqueness에 대해 알고 싶습니다,1
Uniqueness에 대해 궁금해,1
Uniqueness에 대해 알려줘,1
Uniqueness에 대해 알려줄래,1
Uniqueness에 대해 설명해줘,1
Uniqueness에 대해 설명 부탁드립니다,1
Uniqueness에 대해 설명,1
Minimality,1
Minimality 궁금합니다,1
Minimality 알고 싶습니다,1
Minimality 궁금해,1
Minimality 알려줘,1
Minimality 알려줄래,1
Minimality 설명해줘,1
Minimality 설명 부탁드립니다,1
Minimality 설명,1
Minimality에 대해 궁금합니다,1
Minimality에 대해 알고 싶습니다,1
Minimality에 대해 궁금해,1
Minimality에 대해 알려줘,1
Minimality에 대해 알려줄래,1
Minimality에 대해 설명해줘,1
Minimality에 대해 설명 부탁드립니다,1
Minimality에 대해 설명,1
슈퍼 키,1
슈퍼 키 궁금합니다,1
슈퍼 키 알고 싶습니다,1
슈퍼 키 궁금해,1
슈퍼 키 알려줘,1
슈퍼 키 알려줄래,1
슈퍼 키 설명해줘,1
슈퍼 키 설명 부탁드립니다,1
슈퍼 키 설명,1
슈퍼 키에 대해 궁금합니다,1
슈퍼 키에 대해 알고 싶습니다,1
슈퍼 키에 대해 궁금해,1
슈퍼 키에 대해 알려줘,1
슈퍼 키에 대해 알려줄래,1
슈퍼 키에 대해 설명해줘,1
슈퍼 키에 대해 설명 부탁드립니다,1
슈퍼 키에 대해 설명,1
Super,1
Super 궁금합니다,1
Super 알고 싶습니다,1
Super 궁금해,1
Super 알려줘,1
Super 알려줄래,1
Super 설명해줘,1
Super 설명 부탁드립니다,1
Super 설명,1
Super에 대해 궁금합니다,1
Super에 대해 알고 싶습니다,1
Super에 대해 궁금해,1
Super에 대해 알려줘,1
Super에 대해 알려줄래,1
Super에 대해 설명해줘,1
Super에 대해 설명 부탁드립니다,1
Super에 대해 설명,1
Primary,1
Primary 궁금합니다,1
Primary 알고 싶습니다,1
Primary 궁금해,1
Primary 알려줘,1
Primary 알려줄래,1
Primary 설명해줘,1
Primary 설명 부탁드립니다,1
Primary 설명,1
Primary에 대해 궁금합니다,1
Primary에 대해 알고 싶습니다,1
Primary에 대해 궁금해,1
Primary에 대해 알려줘,1
Primary에 대해 알려줄래,1
Primary에 대해 설명해줘,1
Primary에 대해 설명 부탁드립니다,1
Primary에 대해 설명,1
대개,1
대개 궁금합니다,1
대개 알고 싶습니다,1
대개 궁금해,1
대개 알려줘,1
대개 알려줄래,1
대개 설명해줘,1
대개 설명 부탁드립니다,1
대개 설명,1
대개에 대해 궁금합니다,1
대개에 대해 알고 싶습니다,1
대개에 대해 궁금해,1
대개에 대해 알려줘,1
대개에 대해 알려줄래,1
대개에 대해 설명해줘,1
대개에 대해 설명 부탁드립니다,1
대개에 대해 설명,1
Aj,1
Aj 궁금합니다,1
Aj 알고 싶습니다,1
Aj 궁금해,1
Aj 알려줘,1
Aj 알려줄래,1
Aj 설명해줘,1
Aj 설명 부탁드립니다,1
Aj 설명,1
Aj에 대해 궁금합니다,1
Aj에 대해 알고 싶습니다,1
Aj에 대해 궁금해,1
Aj에 대해 알려줘,1
Aj에 대해 알려줄래,1
Aj에 대해 설명해줘,1
Aj에 대해 설명 부탁드립니다,1
Aj에 대해 설명,1
Ak,1
Ak 궁금합니다,1
Ak 알고 싶습니다,1
Ak 궁금해,1
Ak 알려줘,1
Ak 알려줄래,1
Ak 설명해줘,1
Ak 설명 부탁드립니다,1
Ak 설명,1
Ak에 대해 궁금합니다,1
Ak에 대해 알고 싶습니다,1
Ak에 대해 궁금해,1
Ak에 대해 알려줘,1
Ak에 대해 알려줄래,1
Ak에 대해 설명해줘,1
Ak에 대해 설명 부탁드립니다,1
Ak에 대해 설명,1
Referencing,1
Referencing 궁금합니다,1
Referencing 알고 싶습니다,1
Referencing 궁금해,1
Referencing 알려줘,1
Referencing 알려줄래,1
Referencing 설명해줘,1
Referencing 설명 부탁드립니다,1
Referencing 설명,1
Referencing에 대해 궁금합니다,1
Referencing에 대해 알고 싶습니다,1
Referencing에 대해 궁금해,1
Referencing에 대해 알려줘,1
Referencing에 대해 알려줄래,1
Referencing에 대해 설명해줘,1
Referencing에 대해 설명 부탁드립니다,1
Referencing에 대해 설명,1
Referenced,1
Referenced 궁금합니다,1
Referenced 알고 싶습니다,1
Referenced 궁금해,1
Referenced 알려줘,1
Referenced 알려줄래,1
Referenced 설명해줘,1
Referenced 설명 부탁드립니다,1
Referenced 설명,1
Referenced에 대해 궁금합니다,1
Referenced에 대해 알고 싶습니다,1
Referenced에 대해 궁금해,1
Referenced에 대해 알려줘,1
Referenced에 대해 알려줄래,1
Referenced에 대해 설명해줘,1
Referenced에 대해 설명 부탁드립니다,1
Referenced에 대해 설명,1
비서실장,1
비서실장 궁금합니다,1
비서실장 알고 싶습니다,1
비서실장 궁금해,1
비서실장 알려줘,1
비서실장 알려줄래,1
비서실장 설명해줘,1
비서실장 설명 부탁드립니다,1
비서실장 설명,1
비서실장에 대해 궁금합니다,1
비서실장에 대해 알고 싶습니다,1
비서실장에 대해 궁금해,1
비서실장에 대해 알려줘,1
비서실장에 대해 알려줄래,1
비서실장에 대해 설명해줘,1
비서실장에 대해 설명 부탁드립니다,1
비서실장에 대해 설명,1
비서,1
비서 궁금합니다,1
